Date,2002,2330,2603,2881
2018/3/1,24.04999924,244,14.56470394,46.81818008
2018/3/2,24.04999924,240,14.70610905,46.81818008
2018/3/5,23.89999962,242.5,14.61183929,46.54545212
2018/3/6,23.79999924,245.5,14.47043419,46.09090805
2018/3/7,23.70000076,248,14.23475933,45.72727203
2018/3/8,23.54999924,249.5,14.28189373,46
2018/3/9,23.5,250,14.32902908,46
2018/3/12,23.75,252,14.80037785,46.1818161
2018/3/13,23.85000038,255.5,14.94178295,47.09090805
2018/3/14,23.89999962,256.5,14.75324345,46.90908813
2018/3/15,23.85000038,258,14.70610905,46.72727203
2018/3/16,23.79999924,253,14.75324345,46.36363602
2018/3/19,23.70000076,252.5,14.75324345,46.63636398
2018/3/20,23.79999924,253,15.17745781,46.63636398
2018/3/21,23.79999924,255,14.9889183,47.09090805
2018/3/22,23.79999924,254.5,15.0360527,47.09090805
2018/3/23,23.64999962,245,14.42329884,46.36363602
2018/3/26,23.39999962,241.5,14.32902908,45.63636398
2018/3/27,23.5,248,14.51756859,46.1818161
2018/3/28,23.54999924,247.5,14.32902908,45.72727203
2018/3/29,23.39999962,243,14.28189373,45.90908813
2018/3/30,23.35000038,247.5,14.23475933,45.81818008
2018/4/2,23.5,248.5,14.32902908,45.72727203
2018/4/3,23.45000076,243,14.28189373,45.40908813
2018/4/9,23.60000038,248,14.28189373,45.72727203
2018/4/10,23.60000038,244.5,14.28189373,45.54545212
2018/4/11,23.75,246.5,14.28189373,46.54545212
2018/4/12,23.60000038,248.5,14.23475933,46.63636398
2018/4/13,23.60000038,246,14.18762398,46.63636398
2018/4/16,23.5,243,14.23475933,46.36363602
2018/4/17,23.45000076,243,14.09335423,46
2018/4/18,23.29999924,239.5,13.90481377,45.72727203
2018/4/19,23.39999962,242,13.99908447,45.72727203
2018/4/20,23.70000076,228,14.09335423,45.81818008
2018/4/23,23.5,226.5,14.09335423,45.63636398
2018/4/24,23.5,225,14.14048862,45.63636398
2018/4/25,23.29999924,225.5,13.66913891,45.45454407
2018/4/26,23.39999962,225,13.62200356,45.90908813
2018/4/27,23.35000038,225,13.5277338,45.90908813
2018/4/30,23.39999962,224.5,13.95194912,46.27272797
2018/5/2,23.60000038,227,14.28189373,46.36363602
2018/5/3,23.5,221,14.18762398,46.36363602
2018/5/4,23.25,221,14.18762398,45.72727203
2018/5/7,23.29999924,225,14.18762398,45.90908813
2018/5/8,23.25,224,14.09335423,45.54545212
2018/5/9,23.39999962,228.5,14.23475933,46
2018/5/10,23.45000076,231,14.23475933,46.27272797
2018/5/11,23.5,232,14.23475933,46.63636398
2018/5/14,23.54999924,234.5,14.09335423,47.27272797
2018/5/15,23.39999962,233.5,13.90481377,47.27272797
2018/5/16,23.39999962,229.5,13.95194912,47
2018/5/17,23.5,231,13.95194912,47.63636398
2018/5/18,23.35000038,225.5,13.85767937,47.81818008
2018/5/21,23.39999962,225,14.14048862,48
2018/5/22,23.39999962,230,14.70610905,48.45454407
2018/5/23,23.45000076,231.5,14.70610905,48.90908813
2018/5/24,23.29999924,229.5,14.42329884,48.63636398
2018/5/25,23.25,228.5,14.37616444,48.63636398
2018/5/28,23.39999962,229.5,14.28189373,48.45454407
2018/5/29,23.39999962,226.5,14.47043419,48.36363602
2018/5/30,23.29999924,224,14.18762398,47.27272797
2018/5/31,23.25,221.5,13.99908447,47.09090805
2018/6/1,23.60000038,224.5,13.95194912,47
2018/6/4,23.75,227.5,14.14048862,47.45454407
2018/6/5,24.20000076,230,14.14048862,48.1818161
2018/6/6,24.25,229,14.14048862,48.27272797
2018/6/7,24.39999962,231,14.14048862,48.63636398
2018/6/8,24.20000076,229,14.09335423,49.09090805
2018/6/11,24.29999924,226.5,13.95194912,48.81818008
2018/6/12,24,225,13.81054401,48.54545212
2018/6/13,24.04999924,229,13.95194912,48.54545212
2018/6/14,23.89999962,230,13.90481377,48.72727203
2018/6/15,23.70000076,225,13.99908447,48
2018/6/19,23.39999962,225.5,13.90481377,48.1818161
2018/6/20,23.64999962,224.5,13.71627426,48.1818161
2018/6/21,23.79999924,227.5,13.57486916,49.09090805
2018/6/22,23.60000038,224.5,13.43346405,48.63636398
2018/6/25,23.5,220,13.2920599,48.63636398
2018/6/26,23.39999962,215.5,12.91497993,46.27272797
2018/6/27,23.39999962,216,12.63216972,46.36363602
2018/6/28,23.25,211,12.25508976,45.81818008
2018/6/29,23.25,212,12.25508976,46
2018/7/2,23.45000076,218.5,12.39649487,46.27272797
2018/7/3,23.25,215.5,12.63216972,45.81818008
2018/7/4,23.29999924,217,12.44363022,45.31818008
2018/7/5,23.54999924,214,12.44363022,45.45454407
2018/7/6,23.35000038,217.5,12.25508976,45
2018/7/9,23.54999924,219.5,12.16082001,45.45454407
2018/7/10,23.70000076,223,12.20795536,45.90908813
2018/7/11,23.54999924,220,12.25508976,45.54545212
2018/7/12,23.70000076,218,12.39649487,45.63636398
2018/7/13,23.79999924,222.5,12.25508976,46.1818161
2018/7/16,23.89999962,224.5,12.44363022,46.36363602
2018/7/17,23.89999962,222.5,12.30222511,46.09090805
2018/7/18,24,223,12.53789997,46.36363602
2018/7/19,24.04999924,225.5,12.63216972,46.36363602
2018/7/20,24.20000076,235,12.67930508,46
2018/7/23,24.20000076,239,12.58503532,46.27272797
2018/7/24,24.25,240,12.53789997,46.1818161
2018/7/25,24.75,239,12.77357483,45.72727203
2018/7/26,24.04999924,241,12.67930508,45.81818008
2018/7/27,24.60000038,242,12.82071018,45.72727203
2018/7/30,24.64999962,244.5,13.00924969,45.72727203
2018/7/31,24.85000038,243.5,12.96211529,45.81818008
2018/8/1,25,247,13.05638504,46.1818161
2018/8/2,24.85000038,249,13.2920599,46.27272797
2018/8/3,24.64999962,246,13.10352039,45.90908813
2018/8/6,24.70000076,245,13.2920599,46.1818161
2018/8/7,24.79999924,245,13.43346405,45.90908813
2018/8/8,24.89999962,245,13.5277338,46.1818161
2018/8/9,24.89999962,247,13.43346405,46.1818161
2018/8/10,24.70000076,246.5,13.33919525,46.1818161
2018/8/13,24.54999924,241.5,12.96211529,46.09090805
2018/8/14,24.39999962,245,12.72644043,45.72727203
2018/8/15,24.95000076,244.5,12.72644043,45.63636398
2018/8/16,24.75,238,12.34936047,45.40908813
2018/8/17,24.89999962,239.5,12.53789997,45.36363602
2018/8/20,24.75,239.5,12.30222511,45.1818161
2018/8/21,24.95000076,239,12.34936047,45.40908813
2018/8/22,25,241.5,12.67930508,45.54545212
2018/8/23,25.29999924,243,12.86784458,45.54545212
2018/8/24,25.45000076,245.5,12.72644043,45.45454407
2018/8/27,25.25,246,12.63216972,45.54545212
2018/8/28,25.35000038,248.5,12.72644043,46.1818161
2018/8/29,25.39999962,253.5,12.62038612,46.1818161
2018/8/30,25.45000076,264.5,12.86784458,46.09090805
2018/8/31,25.25,257.5,12.76886082,45.90908813
2018/9/3,25.04999924,259,12.86784458,46.09090805
2018/9/4,24.85000038,258.5,12.8183527,46
2018/9/5,24.79999924,260,12.71936989,45.90908813
2018/9/6,24.60000038,268,12.5708952,45.54545212
2018/9/7,24.64999962,263,12.47191143,45.36363602
2018/9/10,24.75,266.5,12.2739439,45.09090805
2018/9/11,24.60000038,263,12.0264864,45.22727203
2018/9/12,24.45000076,261,12.2739439,45.27272797
2018/9/13,24.29999924,260,12.07597733,45.31818008
2018/9/14,24.5,257,12.2739439,45.63636398
2018/9/17,24.45000076,262.5,12.2739439,45.54545212
2018/9/18,24.60000038,256.5,12.12546921,45.54545212
2018/9/19,25,258,12.22445297,45.54545212
2018/9/20,25.10000038,261.5,12.62038612,45.81818008
2018/9/21,25.04999924,261.5,12.47191143,46
2018/9/25,25.20000076,261.5,12.62038612,46.54545212
2018/9/26,25.45000076,263,12.76886082,46.45454407
2018/9/27,25.39999962,264,12.71936989,46.36363602
2018/9/28,25.39999962,266,12.86784458,47.1818161
2018/10/1,25.5,262,12.76886082,47.27272797
2018/10/2,25.5,262,12.91733742,47.72727203
2018/10/3,25.20000076,257.5,12.86784458,47.1818161
2018/10/4,25.25,257,12.66987801,47.09090805
2018/10/5,25.29999924,250,12.5708952,46.63636398
2018/10/8,25.10000038,245.5,12.2739439,46.27272797
2018/10/9,25.29999924,243.5,12.42241859,47
2018/10/11,25,233.5,11.97699356,45.45454407
2018/10/12,24.20000076,231,11.43258476,45
2018/10/15,24.20000076,234,11.58106041,45.31818008
2018/10/16,24.10000038,229.5,11.7295351,45.36363602
2018/10/17,24.45000076,241.5,11.77902699,45.40908813
2018/10/18,24.14999962,238,11.63055229,45.36363602
2018/10/19,24.10000038,231,11.97699356,44.77272797
2018/10/22,24.10000038,232.5,12.0264864,45.36363602
2018/10/23,24.04999924,232,12.0264864,45.22727203
2018/10/24,24.04999924,230,11.7295351,44.81818008
2018/10/25,23.5,220.5,11.38309383,44.22727203
2018/10/26,23.79999924,223,11.43258476,43.63636398
2018/10/29,23.79999924,223,11.18512726,42.90908813
2018/10/30,23.95000076,221,11.08614254,43.1818161
2018/10/31,24.04999924,228,11.2694006,43.81818008
2018/11/1,23.95000076,236,11.21975613,43.59090805
2018/11/2,24.25,236.5,11.21975613,44.04545212
2018/11/5,24.10000038,233,11.2694006,44.09090805
2018/11/6,24.35000038,234,11.31904602,44.90908813
2018/11/7,24.25,233,11.2694006,45.27272797
2018/11/8,24.60000038,237.5,11.31904602,45.90908813
2018/11/9,24.60000038,234.5,11.31904602,45.81818008
2018/11/12,24.20000076,230,11.2694006,45.81818008
2018/11/13,24,224.5,11.21975613,45.1818161
2018/11/14,24.20000076,230,11.41833591,46.27272797
2018/11/15,24.25,229.5,11.61691475,46.54545212
2018/11/16,24.29999924,229,11.66656017,46.72727203
2018/11/19,24.5,225,11.61691475,46.63636398
2018/11/20,24.5,219,11.56727028,46.54545212
2018/11/21,24.14999962,214.5,11.51762486,45.90908813
2018/11/22,24.10000038,221.5,11.66656017,46.09090805
2018/11/23,24,220.5,11.46798038,45.90908813
2018/11/26,23.95000076,219,11.41833591,45.90908813
2018/11/27,23.89999962,220,11.51762486,45.45454407
2018/11/28,23.70000076,222.5,11.56727028,44.63636398
2018/11/29,24,231.5,12.16300964,44.81818008
2018/11/30,24,229.5,11.81549454,44.09090805
2018/12/3,24.14999962,231,11.76585007,44.77272797
2018/12/4,24.20000076,233,11.91478539,43.95454407
2018/12/5,24.29999924,226.5,11.91478539,44.09090805
2018/12/6,24.39999962,220,12.11336517,44.04545212
2018/12/7,23.95000076,222.5,11.86513996,43.63636398
2018/12/10,23.79999924,219.5,11.91478539,43.22727203
2018/12/11,23.79999924,220,11.86513996,43.1818161
2018/12/12,24.04999924,223.5,12.01407528,43.40908813
2018/12/13,24.5,227,12.06371975,43.31818008
2018/12/14,24.10000038,223,12.36158943,43.6818161
2018/12/17,24.25,221,12.36158943,43.40908813
2018/12/18,24.04999924,221,12.60981369,43.1818161
2018/12/19,24.10000038,222,12.5105238,42.86363602
2018/12/20,24.04999924,221,12.4112339,42.72727203
2018/12/21,24.10000038,219,12.11336517,42.63636398
2018/12/24,24.04999924,221.5,11.96442986,42.72727203
2018/12/25,23.75,215.5,11.86513996,41.95454407
2018/12/26,23.79999924,218.5,11.81549454,42.36363602
2018/12/27,23.85000038,222,11.91478539,42.59090805
2018/12/28,23.95000076,223.5,11.96442986,42.6818161
2019/1/2,24.20000076,226.5,11.96442986,42.81818008
2019/1/3,24.20000076,214,11.81549454,41.90908813
2019/1/4,24,211.5,11.71620464,41.04545212
2019/1/7,24.35000038,212,11.71620464,41.81818008
2019/1/8,24.5,212,11.86513996,42.09090805
2019/1/9,24.54999924,212,11.86513996,42.1818161
2019/1/10,24.79999924,216,11.96442986,42.54545212
2019/1/11,24.89999962,219,12.06371975,42.36363602
2019/1/14,24.89999962,218.5,11.86513996,41.45454407
2019/1/15,24.95000076,216.5,11.76585007,40.81818008
2019/1/16,25,218.5,12.01407528,40.45454407
2019/1/17,24.95000076,218,11.91478539,39.77272797
2019/1/18,25,219,11.96442986,40.13636398
2019/1/21,25,220,12.06371975,40.1818161
2019/1/22,25,220,11.96442986,40.1818161
2019/1/23,25.04999924,221.5,11.96442986,40.09090805
2019/1/24,24.95000076,222.5,11.91478539,40.13636398
2019/1/25,25.14999962,226.5,11.91478539,40.09090805
2019/1/28,25.35000038,229.5,11.96442986,40.36363602
2019/1/29,25.20000076,222.5,11.91478539,40.54545212
2019/1/30,25.39999962,220.5,11.96442986,40.72727203
2019/2/11,25.5,228,11.86513996,40.81818008
2019/2/12,25.35000038,230,11.86513996,40.40908813
2019/2/13,25.5,232,11.86513996,40.45454407
2019/2/14,25.25,229.5,11.76585007,40.54545212
2019/2/15,25.20000076,229,11.86513996,40.54545212
2019/2/18,25.25,229,11.81549454,40.59090805
2019/2/19,25.10000038,230,11.81549454,40.81818008
2019/2/20,25.04999924,231.5,11.86513996,40.86363602
2019/2/21,25.14999962,235.5,11.91478539,41
2019/2/22,25.20000076,235.5,12.11336517,40.95454407
2019/2/25,25.39999962,237.5,12.06371975,40.95454407
2019/2/26,25.29999924,239,12.21265507,41.22727203
2019/2/27,25.5,238.5,12.46087933,41.31818008
2019/3/4,25.39999962,239.5,12.36158943,40.95454407
2019/3/5,25.25,234,12.26229954,40.90908813
2019/3/6,25.35000038,235,12.11336517,41
2019/3/7,25.10000038,235,12.11336517,41
2019/3/8,24.85000038,231,12.06371975,40.90908813
2019/3/11,24.75,228,12.16300964,40.54545212
2019/3/12,24.89999962,233,12.21265507,40.90908813
2019/3/13,25.04999924,234,12.21265507,40.95454407
2019/3/14,24.79999924,239,12.11336517,41.13636398
2019/3/15,24.75,237,12.01407528,41.09090805
2019/3/18,24.85000038,239.5,12.11336517,41.36363602
2019/3/19,25,239,12.06371975,41.95454407
2019/3/20,24.85000038,242,12.06371975,42.63636398
2019/3/21,25.04999924,242.5,12.06371975,42.86363602
2019/3/22,25,248,12.06371975,42.72727203
2019/3/25,24.79999924,240.5,12.01407528,41.6818161
2019/3/26,24.89999962,243,11.91478539,41.40908813
2019/3/27,25,242,11.76585007,41.22727203
2019/3/28,25,240.5,11.61691475,40.72727203
2019/3/29,25,243,11.66656017,41
2019/4/1,25.25,251,11.86513996,42
2019/4/2,25,249.5,11.81549454,41.90908813
2019/4/3,25,249,11.91478539,41.81818008
2019/4/8,25,251,11.91478539,41.59090805
2019/4/9,25.04999924,253,11.96442986,41.36363602
2019/4/10,25,253,11.91478539,41.22727203
2019/4/11,25.20000076,253,11.96442986,41.36363602
2019/4/12,25.20000076,251.5,12.11336517,41.63636398
2019/4/15,25.20000076,255,12.21265507,41.63636398
2019/4/16,25.14999962,257,12.60981369,41.36363602
2019/4/17,25.14999962,260,12.60981369,41.1818161
2019/4/18,25.04999924,264,12.60981369,41.04545212
2019/4/19,25.10000038,269,12.60981369,40.95454407
2019/4/22,25.14999962,266.5,13.00697422,41.09090805
2019/4/23,25.04999924,266.5,13.20555305,41.13636398
2019/4/24,25.10000038,270,13.40413284,41.31818008
2019/4/25,25.10000038,268.5,13.10626316,41
2019/4/26,25,262,13.25519753,40.95454407
2019/4/29,25.10000038,260,13.25519753,41.36363602
2019/4/30,25.04999924,260,13.40413284,41.59090805
2019/5/2,24.95000076,261.5,13.50342274,41.45454407
2019/5/3,24.95000076,262,13.65235806,42.1818161
2019/5/6,25,260,13.25519753,41.54545212
2019/5/7,25,259.5,13.05661869,41.36363602
2019/5/8,25,260,12.65945911,41.09090805
2019/5/9,24.89999962,259.5,12.75874901,40.90908813
2019/5/10,24.70000076,257,12.46087933,40.90908813
2019/5/13,24.54999924,253,12.4112339,40.54545212
2019/5/14,24.29999924,247.5,12.36158943,39.27272797
2019/5/15,24.10000038,251,12.31194401,39.1818161
2019/5/16,24,248.5,12.31194401,39.31818008
2019/5/17,24.04999924,249,12.31194401,38.31818008
2019/5/20,24.14999962,242.5,12.01407528,38.13636398
2019/5/21,24.35000038,233.5,11.96442986,38.40908813
2019/5/22,24.29999924,236.5,12.16300964,38.63636398
2019/5/23,24.45000076,233.5,12.01407528,38.77272797
2019/5/24,24.54999924,230,11.91478539,38.63636398
2019/5/27,24.29999924,234,12.06371975,38.27272797
2019/5/28,24.29999924,232,11.96442986,38.40908813
2019/5/29,24.29999924,228,11.81549454,38.63636398
2019/5/30,24.10000038,230,11.81549454,38.5
2019/5/31,24.04999924,232,11.86513996,38.81818008
2019/6/3,24.20000076,235.5,11.96442986,39.27272797
2019/6/4,24.14999962,237.5,11.86513996,39.86363602
2019/6/5,24.20000076,238,11.96442986,39.90908813
2019/6/6,24.20000076,231.5,11.86513996,39.1818161
2019/6/10,24.39999962,237.5,11.96442986,40
2019/6/11,24.5,240,12.01407528,40.13636398
2019/6/12,24.35000038,244.5,11.96442986,40.27272797
2019/6/13,24.45000076,242.5,12.01407528,40.04545212
2019/6/14,24.45000076,238.5,11.96442986,39.45454407
2019/6/17,24.5,231.5,11.96442986,39.86363602
2019/6/18,24.5,234,11.91478539,40.22727203
2019/6/19,24.64999962,242.5,11.96442986,40.54545212
2019/6/20,24.95000076,242,12.11336517,40.81818008
2019/6/21,24.75,248,12.46087933,40.63636398
2019/6/24,24.70000076,241,12.36158943,40.40908813
2019/6/25,24.85000038,241,12.46087933,40.81818008
2019/6/26,24.89999962,235,12.4112339,40.95454407
2019/6/27,24.89999962,236,12.56016922,41.31818008
2019/6/28,25.04999924,241.5,12.56016922,41.81818008
2019/7/1,24.79999924,245.5,12.60981369,41.77272797
2019/7/2,24.79999924,249.5,13.15590763,42.09090805
2019/7/3,24.60000038,244,13.20555305,42.04545212
2019/7/4,24.60000038,244.5,13.40413284,40.59090805
2019/7/5,24.54999924,244.5,13.45377827,40.36363602
2019/7/8,24.64999962,240,13.40413284,40.27272797
2019/7/9,24.75,241.5,13.20555305,40.1818161
2019/7/10,24.70000076,243,13.35448837,40.27272797
2019/7/11,24.95000076,250,13.45377827,40.31818008
2019/7/12,24.64999962,252,13.30484295,40.13636398
2019/7/15,24.79999924,251,13.15590763,40
2019/7/16,24.70000076,254,13.25519753,39.86363602
2019/7/17,24.70000076,254,13.35448837,39.81818008
2019/7/18,24.79999924,252,13.30484295,39.45454407
2019/7/19,24.85000038,259.5,13.45377827,39.54545212
2019/7/22,24.89999962,263,13.60271263,39.54545212
2019/7/23,24.89999962,265.5,14.0991621,39.6818161
2019/7/24,24.95000076,266.5,13.80129337,39.54545212
2019/7/25,24,264,13.65235806,39.5
2019/7/26,24.14999962,261,13.90058327,39.6818161
2019/7/29,24.14999962,260,13.85093784,39.45454407
2019/7/30,24.04999924,262.5,14.198452,39.59090805
2019/7/31,24.10000038,260,14.198452,39.54545212
2019/8/1,23.95000076,257.5,14.04951668,39.09090805
2019/8/2,23.64999962,252,13.65235806,38.63636398
2019/8/5,23.60000038,251,13.20555305,38.36363602
2019/8/6,23.29999924,240,12.80839443,37.72727203
2019/8/7,23.39999962,250,13.10626316,37.90908813
2019/8/8,23.29999924,248,13.20555305,37.95454407
2019/8/12,23.29999924,254.5,13.20555305,37.95454407
2019/8/13,23.29999924,249,13.20555305,38.5
2019/8/14,23.25,252.5,13.05661869,38.77272797
2019/8/15,23.20000076,247,12.5105238,37.90908813
2019/8/16,23,249.5,12.56016922,38.09090805
2019/8/19,23.10000038,251.5,12.5105238,39.22727203
2019/8/20,23.04999924,254,12.36158943,39.31818008
2019/8/21,23.04999924,254.5,12.36158943,38.95454407
2019/8/22,23.04999924,257,12.4112339,39.1818161
2019/8/23,23.14999962,253.5,12.65945911,39.1818161
2019/8/26,23,249,12.5105238,38.86363602
2019/8/27,22.95000076,250.5,12.56016922,39.40908813
2019/8/28,22.85000038,250.5,12.5105238,39.54545212
